<<<<<<< HEAD
Provincias;Grupo quinquenal de edad;Nacionalidad;Sexo;Periodo;Total
04 Almería;De 0 a 4 años;Española;Mujeres;1 de julio de 2019;13.948,186984
04 Almería;De 0 a 4 años;Española;Mujeres;1 de enero de 2019;14.166,941986
04 Almería;De 5 a 9 años;Española;Hombres;1 de julio de 2022;16.647,441219
04 Almería;De 5 a 9 años;Española;Hombres;1 de enero de 2022;16.551,444402
04 Almería;De 5 a 9 años;Española;Hombres;1 de julio de 2019;17.066,501180
04 Almería;De 5 a 9 años;Española;Hombres;1 de enero de 2019;17.154,877891
04 Almería;De 5 a 9 años;Española;Mujeres;1 de julio de 2022;15.516,905568
04 Almería;De 5 a 9 años;Española;Mujeres;1 de enero de 2022;15.375,654598
04 Almería;De 5 a 9 años;Española;Mujeres;1 de julio de 2019;15.914,890071
04 Almería;De 5 a 9 años;Española;Mujeres;1 de enero de 2019;15.993,562576
04 Almería;De 10 a 14 años;Española;Hombres;1 de julio de 2022;18.648,894434
04 Almería;De 10 a 14 años;Española;Hombres;1 de enero de 2022;18.626,432477
04 Almería;De 10 a 14 años;Española;Hombres;1 de julio de 2019;18.354,235454
04 Almería;De 10 a 14 años;Española;Hombres;1 de enero de 2019;18.265,767348
04 Almería;De 10 a 14 años;Española;Mujeres;1 de julio de 2022;17.523,027306
04 Almería;De 10 a 14 años;Española;Mujeres;1 de enero de 2022;17.506,620172
04 Almería;De 10 a 14 años;Española;Mujeres;1 de julio de 2019;17.321,656066
04 Almería;De 10 a 14 años;Española;Mujeres;1 de enero de 2019;17.303,962460
04 Almería;De 15 a 19 años;Española;Hombres;1 de julio de 2022;17.520,983298
04 Almería;De 15 a 19 años;Española;Hombres;1 de enero de 2022;17.161,333323
04 Almería;De 15 a 19 años;Española;Hombres;1 de julio de 2019;16.344,567611
04 Almería;De 15 a 19 años;Española;Hombres;1 de enero de 2019;16.255,812981
04 Almería;De 15 a 19 años;Española;Mujeres;1 de julio de 2022;16.845,451671
04 Almería;De 15 a 19 años;Española;Mujeres;1 de enero de 2022;16.568,174229
04 Almería;De 15 a 19 años;Española;Mujeres;1 de julio de 2019;15.569,773468
04 Almería;De 15 a 19 años;Española;Mujeres;1 de enero de 2019;15.411,800640
04 Almería;De 20 a 24 años;Española;Hombres;1 de julio de 2022;16.151,835893
04 Almería;De 20 a 24 años;Española;Hombres;1 de enero de 2022;16.018,435804
04 Almería;De 20 a 24 años;Española;Hombres;1 de julio de 2019;15.463,973308
04 Almería;De 20 a 24 años;Española;Hombres;1 de enero de 2019;15.357,164651
04 Almería;De 20 a 24 años;Española;Mujeres;1 de julio de 2022;15.241,853542
04 Almería;De 20 a 24 años;Española;Mujeres;1 de enero de 2022;15.124,969021
04 Almería;De 20 a 24 años;Española;Mujeres;1 de julio de 2019;14.593,903380
04 Almería;De 20 a 24 años;Española;Mujeres;1 de enero de 2019;14.501,610344
04 Almería;De 25 a 29 años;Española;Hombres;1 de julio de 2022;15.483,460476
04 Almería;De 25 a 29 años;Española;Hombres;1 de enero de 2022;15.580,094851
04 Almería;De 25 a 29 años;Española;Hombres;1 de julio de 2019;16.665,963565
04 Almería;De 25 a 29 años;Española;Hombres;1 de enero de 2019;16.905,361529
04 Almería;De 25 a 29 años;Española;Mujeres;1 de julio de 2022;14.826,186252
04 Almería;De 25 a 29 años;Española;Mujeres;1 de enero de 2022;14.803,715785
04 Almería;De 25 a 29 años;Española;Mujeres;1 de julio de 2019;15.604,897781
04 Almería;De 25 a 29 años;Española;Mujeres;1 de enero de 2019;15.824,203557
04 Almería;De 30 a 34 años;Española;Hombres;1 de julio de 2022;17.563,781006
04 Almería;De 30 a 34 años;Española;Hombres;1 de enero de 2022;17.664,840609
04 Almería;De 30 a 34 años;Española;Hombres;1 de julio de 2019;17.999,198251
04 Almería;De 30 a 34 años;Española;Hombres;1 de enero de 2019;18.118,455424
04 Almería;De 30 a 34 años;Española;Mujeres;1 de julio de 2022;16.489,781214
04 Almería;De 30 a 34 años;Española;Mujeres;1 de enero de 2022;16.508,756690
04 Almería;De 30 a 34 años;Española;Mujeres;1 de julio de 2019;16.853,658167
04 Almería;De 30 a 34 años;Española;Mujeres;1 de enero de 2019;17.043,788147
04 Almería;De 35 a 39 años;Española;Hombres;1 de julio de 2022;19.084,569435
04 Almería;De 35 a 39 años;Española;Hombres;1 de enero de 2022;19.274,220651
04 Almería;De 35 a 39 años;Española;Hombres;1 de julio de 2019;21.019,276293
04 Almería;De 35 a 39 años;Española;Hombres;1 de enero de 2019;21.407,788200
04 Almería;De 35 a 39 años;Española;Mujeres;1 de julio de 2022;18.283,634425
04 Almería;De 35 a 39 años;Española;Mujeres;1 de enero de 2022;18.603,607800
04 Almería;De 35 a 39 años;Española;Mujeres;1 de julio de 2019;20.542,345084
04 Almería;De 35 a 39 años;Española;Mujeres;1 de enero de 2019;20.894,143009
04 Almería;De 40 a 44 años;Española;Hombres;1 de julio de 2022;22.979,210768
04 Almería;De 40 a 44 años;Española;Hombres;1 de enero de 2022;23.295,626915
04 Almería;De 40 a 44 años;Española;Hombres;1 de julio de 2019;24.103,453657
04 Almería;De 40 a 44 años;Española;Hombres;1 de enero de 2019;24.089,061042
04 Almería;De 40 a 44 años;Española;Mujeres;1 de julio de 2022;22.211,317536
04 Almería;De 40 a 44 años;Española;Mujeres;1 de enero de 2022;22.383,918889
04 Almería;De 40 a 44 años;Española;Mujeres;1 de julio de 2019;23.121,466989
04 Almería;De 40 a 44 años;Española;Mujeres;1 de enero de 2019;23.224,310510
04 Almería;De 45 a 49 años;Española;Hombres;1 de julio de 2022;24.124,805126
04 Almería;De 45 a 49 años;Española;Hombres;1 de enero de 2022;23.884,307964
04 Almería;De 45 a 49 años;Española;Hombres;1 de julio de 2019;22.800,848610
04 Almería;De 45 a 49 años;Española;Hombres;1 de enero de 2019;22.713,307636
04 Almería;De 45 a 49 años;Española;Mujeres;1 de julio de 2022;23.351,845884
04 Almería;De 45 a 49 años;Española;Mujeres;1 de enero de 2022;23.293,803873
04 Almería;De 45 a 49 años;Española;Mujeres;1 de julio de 2019;22.316,089093
04 Almería;De 45 a 49 años;Española;Mujeres;1 de enero de 2019;22.194,398123
04 Almería;De 50 a 54 años;Española;Hombres;1 de julio de 2022;22.390,430598
04 Almería;De 50 a 54 años;Española;Hombres;1 de enero de 2022;22.289,043912
04 Almería;De 50 a 54 años;Española;Hombres;1 de julio de 2019;22.004,620667
04 Almería;De 50 a 54 años;Española;Hombres;1 de enero de 2019;21.912,608123
04 Almería;De 50 a 54 años;Española;Mujeres;1 de julio de 2022;22.212,391467
04 Almería;De 50 a 54 años;Española;Mujeres;1 de enero de 2022;22.151,381889
04 Almería;De 50 a 54 años;Española;Mujeres;1 de julio de 2019;22.126,981633
04 Almería;De 50 a 54 años;Española;Mujeres;1 de enero de 2019;22.169,285466
04 Almería;De 55 a 59 años;Española;Hombres;1 de julio de 2022;21.184,727711
04 Almería;De 55 a 59 años;Española;Hombres;1 de enero de 2022;20.925,360940
04 Almería;De 55 a 59 años;Española;Hombres;1 de julio de 2019;19.772,281032
04 Almería;De 55 a 59 años;Española;Hombres;1 de enero de 2019;19.571,342307
04 Almería;De 55 a 59 años;Española;Mujeres;1 de julio de 2022;21.549,930021
04 Almería;De 55 a 59 años;Española;Mujeres;1 de enero de 2022;21.242,606116
04 Almería;De 55 a 59 años;Española;Mujeres;1 de julio de 2019;19.927,924735
04 Almería;De 55 a 59 años;Española;Mujeres;1 de enero de 2019;19.563,355414
04 Almería;De 60 a 64 años;Española;Hombres;1 de julio de 2022;18.501,952892
04 Almería;De 60 a 64 años;Española;Hombres;1 de enero de 2022;18.327,290209
04 Almería;De 60 a 64 años;Española;Hombres;1 de julio de 2019;16.646,480790
04 Almería;De 60 a 64 años;Española;Hombres;1 de enero de 2019;16.205,195616
04 Almería;De 60 a 64 años;Española;Mujeres;1 de julio de 2022;19.018,025356
04 Almería;De 60 a 64 años;Española;Mujeres;1 de enero de 2022;18.905,706746
04 Almería;De 60 a 64 años;Española;Mujeres;1 de julio de 2019;16.918,817576
04 Almería;De 60 a 64 años;Española;Mujeres;1 de enero de 2019;16.500,499085
04 Almería;De 65 a 69 años;Española;Hombres;1 de julio de 2022;14.537,191686
04 Almería;De 65 a 69 años;Española;Hombres;1 de enero de 2022;14.239,593943
04 Almería;De 65 a 69 años;Española;Hombres;1 de julio de 2019;13.109,181217
04 Almería;De 65 a 69 años;Española;Hombres;1 de enero de 2019;12.958,047187
04 Almería;De 65 a 69 años;Española;Mujeres;1 de julio de 2022;15.112,876316
04 Almería;De 65 a 69 años;Española;Mujeres;1 de enero de 2022;14.759,285417
04 Almería;De 65 a 69 años;Española;Mujeres;1 de julio de 2019;13.875,174827
04 Almería;De 65 a 69 años;Española;Mujeres;1 de enero de 2019;13.776,458440
04 Almería;De 70 a 74 años;Española;Hombres;1 de julio de 2022;11.358,908709
04 Almería;De 70 a 74 años;Española;Hombres;1 de enero de 2022;11.196,020262
04 Almería;De 70 a 74 años;Española;Hombres;1 de julio de 2019;10.747,270549
04 Almería;De 70 a 74 años;Española;Hombres;1 de enero de 2019;10.592,145174
04 Almería;De 70 a 74 años;Española;Mujeres;1 de julio de 2022;13.078,739977
04 Almería;De 70 a 74 años;Española;Mujeres;1 de enero de 2022;12.906,170260
04 Almería;De 70 a 74 años;Española;Mujeres;1 de julio de 2019;12.243,317933
04 Almería;De 70 a 74 años;Española;Mujeres;1 de enero de 2019;12.008,409710
04 Almería;De 75 a 79 años;Española;Hombres;1 de julio de 2022;8.312,373265
04 Almería;De 75 a 79 años;Española;Hombres;1 de enero de 2022;8.154,124052
04 Almería;De 75 a 79 años;Española;Hombres;1 de julio de 2019;7.302,646282
04 Almería;De 75 a 79 años;Española;Hombres;1 de enero de 2019;6.994,216235
04 Almería;De 75 a 79 años;Española;Mujeres;1 de julio de 2022;10.418,161828
04 Almería;De 75 a 79 años;Española;Mujeres;1 de enero de 2022;10.171,733363
04 Almería;De 75 a 79 años;Española;Mujeres;1 de julio de 2019;9.201,753296
04 Almería;De 75 a 79 años;Española;Mujeres;1 de enero de 2019;8.883,322912
04 Almería;De 80 a 84 años;Española;Hombres;1 de julio de 2022;4.965,003463
04 Almería;De 80 a 84 años;Española;Hombres;1 de enero de 2022;5.017,853812
04 Almería;De 80 a 84 años;Española;Hombres;1 de julio de 2019;5.360,726434
04 Almería;De 80 a 84 años;Española;Hombres;1 de enero de 2019;5.640,044946
04 Almería;De 80 a 84 años;Española;Mujeres;1 de julio de 2022;7.424,923817
04 Almería;De 80 a 84 años;Española;Mujeres;1 de enero de 2022;7.476,082671
04 Almería;De 80 a 84 años;Española;Mujeres;1 de julio de 2019;8.054,539159
04 Almería;De 80 a 84 años;Española;Mujeres;1 de enero de 2019;8.390,668413
04 Almería;De 85 a 89 años;Española;Hombres;1 de julio de 2022;3.575,934582
04 Almería;De 85 a 89 años;Española;Hombres;1 de enero de 2022;3.596,827842
04 Almería;De 85 a 89 años;Española;Hombres;1 de julio de 2019;3.436,074646
04 Almería;De 85 a 89 años;Española;Hombres;1 de enero de 2019;3.405,988417
04 Almería;De 85 a 89 años;Española;Mujeres;1 de julio de 2022;6.028,642176
04 Almería;De 85 a 89 años;Española;Mujeres;1 de enero de 2022;6.053,205250
04 Almería;De 85 a 89 años;Española;Mujeres;1 de julio de 2019;5.794,772701
04 Almería;De 85 a 89 años;Española;Mujeres;1 de enero de 2019;5.722,610036
04 Almería;90 y más años;Española;Hombres;1 de julio de 2022;1.709,833989
04 Almería;90 y más años;Española;Hombres;1 de enero de 2022;1.698,791523
04 Almería;90 y más años;Española;Hombres;1 de julio de 2019;1.525,289121
04 Almería;90 y más años;Española;Hombres;1 de enero de 2019;1.472,819092
04 Almería;90 y más años;Española;Mujeres;1 de julio de 2022;3.451,103054
04 Almería;90 y más años;Española;Mujeres;1 de enero de 2022;3.411,787930
04 Almería;90 y más años;Española;Mujeres;1 de julio de 2019;3.089,703391
04 Almería;90 y más años;Española;Mujeres;1 de enero de 2019;3.026,867255
01 Araba/Álava;De 0 a 4 años;Española;Hombres;1 de julio de 2022;5.532,500000
01 Araba/Álava;De 0 a 4 años;Española;Hombres;1 de enero de 2022;5.693,000000
01 Araba/Álava;De 0 a 4 años;Española;Hombres;1 de julio de 2019;6.488,785627
01 Araba/Álava;De 0 a 4 años;Española;Hombres;1 de enero de 2019;6.662,068889
01 Araba/Álava;De 0 a 4 años;Española;Mujeres;1 de julio de 2022;5.136,500000
01 Araba/Álava;De 0 a 4 años;Española;Mujeres;1 de enero de 2022;5.280,000000
01 Araba/Álava;De 0 a 4 años;Española;Mujeres;1 de julio de 2019;6.077,401782
01 Araba/Álava;De 0 a 4 años;Española;Mujeres;1 de enero de 2019;6.275,101305
01 Araba/Álava;De 5 a 9 años;Española;Hombres;1 de julio de 2022;7.659,324813
01 Araba/Álava;De 5 a 9 años;Española;Hombres;1 de enero de 2022;7.748,157155
01 Araba/Álava;De 5 a 9 años;Española;Hombres;1 de julio de 2019;8.120,336669
01 Araba/Álava;De 5 a 9 años;Española;Hombres;1 de enero de 2019;8.164,249212
01 Araba/Álava;De 5 a 9 años;Española;Mujeres;1 de julio de 2022;7.130,101475
01 Araba/Álava;De 5 a 9 años;Española;Mujeres;1 de enero de 2022;7.170,052037
01 Araba/Álava;De 5 a 9 años;Española;Mujeres;1 de julio de 2019;7.400,996035
01 Araba/Álava;De 5 a 9 años;Española;Mujeres;1 de enero de 2019;7.402,270821
01 Araba/Álava;De 10 a 14 años;Española;Hombres;1 de julio de 2022;8.418,549553
01 Araba/Álava;De 10 a 14 años;Española;Hombres;1 de enero de 2022;8.276,293493
01 Araba/Álava;De 10 a 14 años;Española;Hombres;1 de julio de 2019;7.671,071793
01 Araba/Álava;De 10 a 14 años;Española;Hombres;1 de enero de 2019;7.599,313992
01 Araba/Álava;De 10 a 14 años;Española;Mujeres;1 de julio de 2022;7.785,375069
01 Araba/Álava;De 10 a 14 años;Española;Mujeres;1 de enero de 2022;7.704,550844
01 Araba/Álava;De 10 a 14 años;Española;Mujeres;1 de julio de 2019;7.165,973642
01 Araba/Álava;De 10 a 14 años;Española;Mujeres;1 de enero de 2019;7.111,008906
01 Araba/Álava;De 15 a 19 años;Española;Hombres;1 de julio de 2022;7.510,315022
01 Araba/Álava;De 15 a 19 años;Española;Hombres;1 de enero de 2022;7.418,634047
01 Araba/Álava;De 15 a 19 años;Española;Hombres;1 de julio de 2019;7.032,450742
01 Araba/Álava;De 15 a 19 años;Española;Hombres;1 de enero de 2019;6.903,919042
01 Araba/Álava;De 15 a 19 años;Española;Mujeres;1 de julio de 2022;7.100,378858
01 Araba/Álava;De 15 a 19 años;Española;Mujeres;1 de enero de 2022;7.023,172205
01 Araba/Álava;De 15 a 19 años;Española;Mujeres;1 de julio de 2019;6.615,949950
01 Araba/Álava;De 15 a 19 años;Española;Mujeres;1 de enero de 2019;6.552,619224
01 Araba/Álava;De 20 a 24 años;Española;Hombres;1 de julio de 2022;6.709,835621
01 Araba/Álava;De 20 a 24 años;Española;Hombres;1 de enero de 2022;6.605,465488
01 Araba/Álava;De 20 a 24 años;Española;Hombres;1 de julio de 2019;6.152,197058
01 Araba/Álava;De 20 a 24 años;Española;Hombres;1 de enero de 2019;6.076,024708
01 Araba/Álava;De 20 a 24 años;Española;Mujeres;1 de julio de 2022;6.429,666059
01 Araba/Álava;De 20 a 24 años;Española;Mujeres;1 de enero de 2022;6.325,203221
01 Araba/Álava;De 20 a 24 años;Española;Mujeres;1 de julio de 2019;5.875,461111
01 Araba/Álava;De 20 a 24 años;Española;Mujeres;1 de enero de 2019;5.753,347314
01 Araba/Álava;De 25 a 29 años;Española;Hombres;1 de julio de 2022;6.103,724992
01 Araba/Álava;De 25 a 29 años;Española;Hombres;1 de enero de 2022;6.091,785312
01 Araba/Álava;De 25 a 29 años;Española;Hombres;1 de julio de 2019;6.190,187152
01 Araba/Álava;De 25 a 29 años;Española;Hombres;1 de enero de 2019;6.286,689561
01 Araba/Álava;De 25 a 29 años;Española;Mujeres;1 de julio de 2022;5.895,768395
01 Araba/Álava;De 25 a 29 años;Española;Mujeres;1 de enero de 2022;5.852,801975
01 Araba/Álava;De 25 a 29 años;Española;Mujeres;1 de julio de 2019;5.984,195714
01 Araba/Álava;De 25 a 29 años;Española;Mujeres;1 de enero de 2019;6.085,548625
01 Araba/Álava;De 30 a 34 años;Española;Hombres;1 de julio de 2022;6.721,277723
01 Araba/Álava;De 30 a 34 años;Española;Hombres;1 de enero de 2022;6.779,722895
01 Araba/Álava;De 30 a 34 años;Española;Hombres;1 de julio de 2019;7.529,671121
01 Araba/Álava;De 30 a 34 años;Española;Hombres;1 de enero de 2019;7.693,776132
01 Araba/Álava;De 30 a 34 años;Española;Mujeres;1 de julio de 2022;6.468,918168
01 Araba/Álava;De 30 a 34 años;Española;Mujeres;1 de enero de 2022;6.501,088571
01 Araba/Álava;De 30 a 34 años;Española;Mujeres;1 de julio de 2019;7.288,444291
01 Araba/Álava;De 30 a 34 años;Española;Mujeres;1 de enero de 2019;7.459,131708
01 Araba/Álava;De 35 a 39 años;Española;Hombres;1 de julio de 2022;8.444,479731
01 Araba/Álava;De 35 a 39 años;Española;Hombres;1 de enero de 2022;8.663,597524
01 Araba/Álava;De 35 a 39 años;Española;Hombres;1 de julio de 2019;9.960,310009
01 Araba/Álava;De 35 a 39 años;Española;Hombres;1 de enero de 2019;10.254,832757
01 Araba/Álava;De 35 a 39 años;Española;Mujeres;1 de julio de 2022;8.270,601080
01 Araba/Álava;De 35 a 39 años;Española;Mujeres;1 de enero de 2022;8.514,759154
01 Araba/Álava;De 35 a 39 años;Española;Mujeres;1 de julio de 2019;9.810,928932
01 Araba/Álava;De 35 a 39 años;Española;Mujeres;1 de enero de 2019;10.094,440311
01 Araba/Álava;De 40 a 44 años;Española;Hombres;1 de julio de 2022;11.520,937678
01 Araba/Álava;De 40 a 44 años;Española;Hombres;1 de enero de 2022;11.860,116758
01 Araba/Álava;De 40 a 44 años;Española;Hombres;1 de julio de 2019;12.991,982126
01 Araba/Álava;De 40 a 44 años;Española;Hombres;1 de enero de 2019;13.110,350274
01 Araba/Álava;De 40 a 44 años;Española;Mujeres;1 de julio de 2022;11.196,905372
01 Araba/Álava;De 40 a 44 años;Española;Mujeres;1 de enero de 2022;11.416,489153
01 Araba/Álava;De 40 a 44 años;Española;Mujeres;1 de julio de 2019;12.345,960668
01 Araba/Álava;De 40 a 44 años;Española;Mujeres;1 de enero de 2019;12.430,214867
01 Araba/Álava;De 45 a 49 años;Española;Hombres;1 de julio de 2022;13.308,739928
01 Araba/Álava;De 45 a 49 años;Española;Hombres;1 de enero de 2022;13.268,414391
01 Araba/Álava;De 45 a 49 años;Española;Hombres;1 de julio de 2019;12.753,368409
01 Araba/Álava;De 45 a 49 años;Española;Hombres;1 de enero de 2019;12.659,809464
01 Araba/Álava;De 45 a 49 años;Española;Mujeres;1 de julio de 2022;12.620,145232
01 Araba/Álava;De 45 a 49 años;Española;Mujeres;1 de enero de 2022;12.626,875494
01 Araba/Álava;De 45 a 49 años;Española;Mujeres;1 de julio de 2019;12.300,204858
01 Araba/Álava;De 45 a 49 años;Española;Mujeres;1 de enero de 2019;12.259,756903
01 Araba/Álava;De 50 a 54 años;Española;Hombres;1 de julio de 2022;12.664,639865
01 Araba/Álava;De 50 a 54 años;Española;Hombres;1 de enero de 2022;12.592,753359
01 Araba/Álava;De 50 a 54 años;Española;Hombres;1 de julio de 2019;12.310,220075
01 Araba/Álava;De 50 a 54 años;Española;Hombres;1 de enero de 2019;12.317,408734
01 Araba/Álava;De 50 a 54 años;Española;Mujeres;1 de julio de 2022;12.142,587301
01 Araba/Álava;De 50 a 54 años;Española;Mujeres;1 de enero de 2022;12.134,130571
01 Araba/Álava;De 50 a 54 años;Española;Mujeres;1 de julio de 2019;12.190,367870
01 Araba/Álava;De 50 a 54 años;Española;Mujeres;1 de enero de 2019;12.196,809469
01 Araba/Álava;De 55 a 59 años;Española;Hombres;1 de julio de 2022;11.850,047286
01 Araba/Álava;De 55 a 59 años;Española;Hombres;1 de enero de 2022;11.743,167627
01 Araba/Álava;De 55 a 59 años;Española;Hombres;1 de julio de 2019;11.302,896145
